,county,jurisdiction,state
2943,NUCKOLLS COUNTY,NUCKOLLS,NEBRASKA
2944,PAWNEE COUNTY,PAWNEE,NEBRASKA
2945,PIERCE COUNTY,PIERCE,NEBRASKA
2946,RED WILLOW COUNTY,RED WILLOW,NEBRASKA
2947,ROCK COUNTY,ROCK,NEBRASKA
2948,SARPY COUNTY,SARPY,NEBRASKA
2949,SHERMAN COUNTY,SHERMAN,NEBRASKA
2950,SIOUX COUNTY,SIOUX,NEBRASKA
2951,THOMAS COUNTY,THOMAS,NEBRASKA
2952,VALLEY COUNTY,VALLEY,NEBRASKA
2953,WEBSTER COUNTY,WEBSTER,NEBRASKA
2954,WHEELER COUNTY,WHEELER,NEBRASKA
2955,YORK COUNTY,YORK,NEBRASKA
2956,BUENA VISTA COUNTY,BUENA VISTA,IOWA
2957,MCLEOD COUNTY,MCLEOD,MINNESOTA
2958,SULLIVAN COUNTY,ACWORTH,NEW HAMPSHIRE
2959,BARTOW COUNTY,BARTOW,GEORGIA
2960,WARREN COUNTY,WARREN,INDIANA
2961,ADAMS COUNTY,ADAMS,IOWA
2962,PARKE COUNTY,PARKE,INDIANA
2963,HILLSDALE COUNTY,HILLSDALE,MICHIGAN
2964,GARFIELD COUNTY,GARFIELD,COLORADO
2965,SHELBY COUNTY,SHELBY,IOWA
2966,VANCE COUNTY,VANCE,NORTH CAROLINA
2967,HILLSBOROUGH COUNTY,MASON,NEW HAMPSHIRE
2968,VIGO COUNTY,VIGO,INDIANA
2969,GALLIA COUNTY,GALLIA,OHIO
2970,HOUSTON COUNTY,HOUSTON,MINNESOTA
2971,ISSAQUENA COUNTY,ISSAQUENA,MISSISSIPPI
2972,MOFFAT COUNTY,MOFFAT,COLORADO
2973,RIO BLANCO COUNTY,RIO BLANCO,COLORADO
2974,WOODFORD COUNTY,WOODFORD,ILLINOIS
2975,SAN BERNARDINO COUNTY,SAN BERNARDINO,CALIFORNIA
2976,CERRO GORDO COUNTY,CERRO GORDO,IOWA
2977,PEORIA COUNTY,PEORIA,ILLINOIS
2978,EMANUEL COUNTY,EMANUEL,GEORGIA
2979,LAKE COUNTY,LAKE,ILLINOIS
2980,MISSAUKEE COUNTY,MISSAUKEE,MICHIGAN
2981,UNION COUNTY,UNION,IOWA
2982,HOWARD COUNTY,HOWARD,IOWA
2983,SUMTER COUNTY,SUMTER,GEORGIA
2984,SMITH COUNTY,SMITH,MISSISSIPPI
2985,MCLENNAN COUNTY,MCLENNAN,TEXAS
2986,NEW LONDON COUNTY,NORWICH,CONNECTICUT
2987,MONTGOMERY COUNTY,MONTGOMERY,GEORGIA
2988,WASHINGTON COUNTY,WASHINGTON,IOWA
2989,WAYNE COUNTY,WAYNE,ILLINOIS
2991,HARDIN COUNTY,HARDIN,TENNESSEE
2992,SUMMIT COUNTY,SUMMIT,OHIO
2993,FAIRFIELD COUNTY,MONROE,CONNECTICUT
2994,QUEEN ANNE'S COUNTY,QUEEN ANNE'S COUNTY,MARYLAND
2995,GRATIOT COUNTY,GRATIOT,MICHIGAN
2996,ELBERT COUNTY,ELBERT,GEORGIA
2997,OCEANA COUNTY,OCEANA,MICHIGAN
2998,MONTGOMERY COUNTY,MONTGOMERY,NORTH CAROLINA
2999,MARION COUNTY,MARION,TENNESSEE
3000,HARDIN COUNTY,HARDIN,IOWA
3001,ONTONAGON COUNTY,ONTONAGON,MICHIGAN
3002,ALGER COUNTY,ALGER,MICHIGAN
3003,CARROLL COUNTY,CARROLL,ILLINOIS
3004,CASS COUNTY,CASS,ILLINOIS
3005,CUMBERLAND COUNTY,CUMBERLAND,ILLINOIS
3006,DOUGLAS COUNTY,DOUGLAS,ILLINOIS
3007,BRANCH COUNTY,BRANCH,MICHIGAN
3008,GREENE COUNTY,GREENE,ILLINOIS
3009,JEFFERSON COUNTY,JEFFERSON,GEORGIA
3010,JASPER COUNTY,JASPER,ILLINOIS
3011,JOHNSON COUNTY,JOHNSON,ILLINOIS
3012,KENDALL COUNTY,KENDALL,ILLINOIS
3013,PIATT COUNTY,PIATT,ILLINOIS
3014,LUCAS COUNTY,LUCAS,OHIO
3015,CHRISTIAN COUNTY,CHRISTIAN,ILLINOIS
3016,SCHUYLER COUNTY,SCHUYLER,ILLINOIS
3017,OSCEOLA COUNTY,OSCEOLA,IOWA
3018,WARREN COUNTY,WARREN,ILLINOIS
3019,WHITE COUNTY,WHITE,ILLINOIS
3020,WHITESIDE COUNTY,WHITESIDE,ILLINOIS
3021,HARTFORD COUNTY,EAST HARTFORD,CONNECTICUT
3022,SANTA CRUZ COUNTY,SANTA CRUZ,ARIZONA
3023,WABASHA COUNTY,WABASHA,MINNESOTA
3024,PLYMOUTH COUNTY,PLYMOUTH,IOWA
3025,HARTFORD COUNTY,SOUTH WINDSOR,CONNECTICUT
3026,PIERCE COUNTY,PIERCE,GEORGIA
3027,MONTGOMERY COUNTY,MONTGOMERY COUNTY,ARKANSAS
3028,BENTON COUNTY,BENTON,MINNESOTA
3029,FAIRFIELD COUNTY,SHELTON,CONNECTICUT
3030,WHEELER COUNTY,WHEELER,GEORGIA
3031,KALAMAZOO COUNTY,KALAMAZOO,MICHIGAN
3032,BERRIEN COUNTY,BERRIEN,GEORGIA
3033,SWAIN COUNTY,SWAIN,NORTH CAROLINA
3035,REPUBLIC COUNTY,REPUBLIC,KANSAS
3036,LASSEN COUNTY,LASSEN,CALIFORNIA
3037,NEVADA COUNTY,NEVADA,CALIFORNIA
3038,LINCOLN COUNTY,LINCOLN,MONTANA
3039,LEE COUNTY,LEE,IOWA
3040,LOGAN COUNTY,LOGAN,KANSAS
3041,NEWTON COUNTY,NEWTON,INDIANA
3042,POTTAWATTAMIE COUNTY,POTTAWATTAMIE,IOWA
3043,ALEXANDER COUNTY,ALEXANDER,ILLINOIS
3044,WOODRUFF COUNTY,WOODRUFF COUNTY,ARKANSAS
3045,CRAWFORD COUNTY,CRAWFORD,KANSAS
3046,MURRAY COUNTY,MURRAY,GEORGIA
3047,TRUMBULL COUNTY,TRUMBULL,OHIO
3048,HARDIN COUNTY,HARDIN,ILLINOIS
3049,ADAMS COUNTY,ADAMS,ILLINOIS
3050,CARROLL COUNTY,CARROLL,TENNESSEE
3051,LUCE COUNTY,LUCE,MICHIGAN
3052,HOUSTON COUNTY,HOUSTON,GEORGIA
3053,SHERMAN COUNTY,SHERMAN,KANSAS
3054,TELFAIR COUNTY,TELFAIR,GEORGIA
3055,MARION COUNTY,MARION,ILLINOIS
3056,MEADE COUNTY,MEADE,KANSAS
3057,WADENA COUNTY,WADENA,MINNESOTA
3058,PIKE COUNTY,PIKE,GEORGIA
3059,RENO COUNTY,RENO,KANSAS
3060,HENDERSON COUNTY,HENDERSON,ILLINOIS
3061,MEDINA COUNTY,MEDINA,OHIO
3062,HAMILTON COUNTY,HAMILTON,KANSAS
3063,FAIRFIELD COUNTY,NEW FAIRFIELD,CONNECTICUT
3064,JEFFERSON DAVIS COUNTY,JEFFERSON DAVIS,MISSISSIPPI
3065,LIBERTY COUNTY,LIBERTY,GEORGIA
3066,ST. JOSEPH COUNTY,ST. JOSEPH,MICHIGAN
3067,OSCODA COUNTY,OSCODA,MICHIGAN
3068,LAKE COUNTY,LAKE,OHIO
3069,ST. LOUIS COUNTY,ST. LOUIS,MISSOURI
3070,BELKNAP COUNTY,MEREDITH,NEW HAMPSHIRE
3071,HILLSBOROUGH COUNTY,MERRIMACK,NEW HAMPSHIRE
3072,BAY COUNTY,BAY,MICHIGAN
3073,HARTFORD COUNTY,BLOOMFIELD,CONNECTICUT
3074,FRANKLIN COUNTY,FRANKLIN,INDIANA
3075,CANDLER COUNTY,CANDLER,GEORGIA
3076,PRESQUE ISLE COUNTY,PRESQUE ISLE,MICHIGAN
3077,TUNICA COUNTY,TUNICA,MISSISSIPPI
3078,CLERMONT COUNTY,CLERMONT,OHIO
3079,GREENE COUNTY,GREENE,OHIO
3080,SCOTT COUNTY,SCOTT,KANSAS
3081,CARROLL COUNTY,ALBANY,NEW HAMPSHIRE
3082,ATHENS COUNTY,ATHENS,OHIO
3083,ELK COUNTY,ELK,KANSAS
3084,CECIL COUNTY,CECIL COUNTY,MARYLAND
3085,MONTMORENCY COUNTY,MONTMORENCY,MICHIGAN
3086,SHERBURNE COUNTY,SHERBURNE,MINNESOTA
3087,MINERAL COUNTY,MINERAL,MONTANA
3088,ELKHART COUNTY,ELKHART,INDIANA
3089,BARTON COUNTY,BARTON,KANSAS
3090,ALCONA COUNTY,ALCONA,MICHIGAN
3091,MADISON COUNTY,MADISON,MONTANA
3092,BURKE COUNTY,BURKE,GEORGIA
3093,RUSH COUNTY,RUSH,KANSAS
3094,CLARKE COUNTY,CLARKE,IOWA
3095,GRAFTON COUNTY,ALEXANDRIA,NEW HAMPSHIRE
3096,FAIRFIELD COUNTY,NEWTOWN,CONNECTICUT
3097,DOUGLAS COUNTY,DOUGLAS,MINNESOTA
3098,BROWN COUNTY,BROWN,ILLINOIS
3099,SCOTT COUNTY,SCOTT,MINNESOTA
3100,WINDHAM COUNTY,WINDHAM,CONNECTICUT
3101,KENT COUNTY,KENT COUNTY,MARYLAND
3102,FAIRFIELD COUNTY,WILTON,CONNECTICUT
3103,CLAYTON COUNTY,CLAYTON,GEORGIA
3104,HARRIS COUNTY,HARRIS,GEORGIA
3105,TOLLAND COUNTY,ELLINGTON,CONNECTICUT
3106,GRENADA COUNTY,GRENADA,MISSISSIPPI
3107,CROSS COUNTY,CROSS COUNTY,ARKANSAS
3108,RANDOLPH COUNTY,RANDOLPH,ILLINOIS
3109,GRAFTON COUNTY,ELLSWORTH,NEW HAMPSHIRE
3110,ELLSWORTH COUNTY,ELLSWORTH,KANSAS
3111,LABETTE COUNTY,LABETTE,KANSAS
3112,BUCHANAN COUNTY,BUCHANAN,IOWA
3113,MIDDLESEX COUNTY,MIDDLEFIELD,CONNECTICUT
3114,HARTFORD COUNTY,MARLBOROUGH,CONNECTICUT
3115,BAKER COUNTY,BAKER,GEORGIA
3116,HARTFORD COUNTY,WEST HARTFORD,CONNECTICUT
3117,STRAFFORD COUNTY,MIDDLETON,NEW HAMPSHIRE
3118,WOOD COUNTY,WOOD,OHIO
3119,LEELANAU COUNTY,LEELANAU,MICHIGAN
3120,JERSEY COUNTY,JERSEY,ILLINOIS
3121,LINCOLN COUNTY,LINCOLN,MISSOURI
3122,WARREN COUNTY,WARREN,IOWA
3123,WASECA COUNTY,WASECA,MINNESOTA
3124,JEWELL COUNTY,JEWELL,KANSAS
3125,OTTAWA COUNTY,OTTAWA,MICHIGAN
3126,PALO ALTO COUNTY,PALO ALTO,IOWA
3127,RED LAKE COUNTY,RED LAKE,MINNESOTA
3128,HUMPHREYS COUNTY,HUMPHREYS,MISSISSIPPI
3129,JASPER COUNTY,JASPER,MISSISSIPPI
3130,LAMAR COUNTY,LAMAR,MISSISSIPPI
3131,WILKINSON COUNTY,WILKINSON,GEORGIA
3132,MERRIMACK COUNTY,ALLENSTOWN,NEW HAMPSHIRE
3133,PAULDING COUNTY,PAULDING,OHIO
3134,FAIRFIELD COUNTY,SHERMAN,CONNECTICUT
3135,ASHLAND COUNTY,ASHLAND,OHIO
3136,HARTFORD COUNTY,WETHERSFIELD,CONNECTICUT
3137,BULLOCH COUNTY,BULLOCH,GEORGIA
3138,COOS COUNTY,MILAN,NEW HAMPSHIRE
3139,GRAHAM COUNTY,GRAHAM,KANSAS
3140,LONG COUNTY,LONG,GEORGIA
3141,NORTON COUNTY,NORTON,KANSAS
3142,BENZIE COUNTY,BENZIE,MICHIGAN
3143,GRAFTON COUNTY,ENFIELD,NEW HAMPSHIRE
3144,HARTFORD COUNTY,ENFIELD,CONNECTICUT
3145,HILLSBOROUGH COUNTY,MILFORD,NEW HAMPSHIRE
3146,CLARK COUNTY,CLARK,KANSAS
3147,GEARY COUNTY,GEARY,KANSAS
3148,STORY COUNTY,STORY,IOWA
3149,CHESHIRE COUNTY,ALSTEAD,NEW HAMPSHIRE
3150,GRANT COUNTY,GRANT,INDIANA
3151,BLANCO COUNTY,BLANCO,TEXAS
3152,JEFF DAVIS COUNTY,JEFF DAVIS,GEORGIA
3153,GRUNDY COUNTY,GRUNDY,TENNESSEE
3154,LINCOLN COUNTY,LINCOLN COUNTY,ARKANSAS
3155,TALLAHATCHIE COUNTY,TALLAHATCHIE,MISSISSIPPI
3156,BELKNAP COUNTY,ALTON,NEW HAMPSHIRE
3157,SIOUX COUNTY,SIOUX,IOWA
3158,MCMULLEN COUNTY,MCMULLEN,TEXAS
3159,PERSON COUNTY,PERSON,NORTH CAROLINA
3160,WASHINGTON COUNTY,WASHINGTON,KANSAS
3161,CHISAGO COUNTY,CHISAGO,MINNESOTA
3162,HEARD COUNTY,HEARD,GEORGIA
3163,CLEVELAND COUNTY,CLEVELAND COUNTY,ARKANSAS
3164,JACKSON COUNTY,JACKSON,GEORGIA
3165,CHARLTON COUNTY,CHARLTON,GEORGIA
3166,HARTFORD COUNTY,BERLIN,CONNECTICUT
3167,ROCKINGHAM COUNTY,EPPING,NEW HAMPSHIRE
3168,MERRIMACK COUNTY,EPSOM,NEW HAMPSHIRE
3169,STEUBEN COUNTY,STEUBEN,INDIANA
3170,HOUSTON COUNTY,HOUSTON,TENNESSEE
3171,COOS COUNTY,ERROL,NEW HAMPSHIRE
3172,COOS COUNTY,ERVING'S LOCATION,NEW HAMPSHIRE
3173,HILLSBOROUGH COUNTY,AMHERST,NEW HAMPSHIRE
3174,BOND COUNTY,BOND,ILLINOIS
3175,COOS COUNTY,MILLSFIELD,NEW HAMPSHIRE
3176,FILLMORE COUNTY,FILLMORE,MINNESOTA
3177,PAGE COUNTY,PAGE,IOWA
3178,MADISON COUNTY,MADISON,TEXAS
3179,MIDDLESEX COUNTY,ESSEX,CONNECTICUT
3181,LAMAR COUNTY,LAMAR,GEORGIA
3182,ASHLEY COUNTY,ASHLEY COUNTY,ARKANSAS
3183,STRAFFORD COUNTY,MILTON,NEW HAMPSHIRE
3184,MERRIMACK COUNTY,ANDOVER,NEW HAMPSHIRE
3185,TOLLAND COUNTY,ANDOVER,CONNECTICUT
3186,MIDDLESEX COUNTY,CLINTON,CONNECTICUT
3187,MITCHELL COUNTY,MITCHELL,KANSAS
3188,MARSHALL COUNTY,MARSHALL,ILLINOIS
3189,TATE COUNTY,TATE,MISSISSIPPI
3190,KANABEC COUNTY,KANABEC,MINNESOTA
3191,JONES COUNTY,JONES,IOWA
3192,TREUTLEN COUNTY,TREUTLEN,GEORGIA
3193,HARPER COUNTY,HARPER,KANSAS
3194,FANNIN COUNTY,FANNIN,GEORGIA
3195,CHEROKEE COUNTY,CHEROKEE,KANSAS
3196,HILLSBOROUGH COUNTY,ANTRIM,NEW HAMPSHIRE
3197,PICKENS COUNTY,PICKENS,GEORGIA
3198,FRANKLIN COUNTY,FRANKLIN,KANSAS
3199,KALKASKA COUNTY,KALKASKA,MICHIGAN
3200,ROCKINGHAM COUNTY,EXETER,NEW HAMPSHIRE
3201,CLAY COUNTY,CLAY,KANSAS
3203,CRISP COUNTY,CRISP,GEORGIA
3204,POLK COUNTY,POLK,GEORGIA
3205,HARRISON COUNTY,HARRISON,OHIO
3206,BUTTE COUNTY,BUTTE,IDAHO
3207,LITTLE RIVER COUNTY,LITTLE_RIVER COUNTY,ARKANSAS
3208,LANDER COUNTY,LANDER,NEVADA
3209,POPE COUNTY,POPE,MINNESOTA
3210,IRWIN COUNTY,IRWIN,GEORGIA
3211,LITCHFIELD COUNTY,TORRINGTON,CONNECTICUT
3212,MAURY COUNTY,MAURY,TENNESSEE
3213,WALKER COUNTY,WALKER,GEORGIA
3214,BROWN COUNTY,BROWN,KANSAS
3215,DESHA COUNTY,DESHA COUNTY,ARKANSAS
3216,MITCHELL COUNTY,MITCHELL,IOWA
3217,CLARE COUNTY,CLARE,MICHIGAN
3218,BARAGA COUNTY,BARAGA,MICHIGAN
3219,MONONA COUNTY,MONONA,IOWA
3220,PAWNEE COUNTY,PAWNEE,KANSAS
3221,TURNER COUNTY,TURNER,GEORGIA
3222,NEW LONDON COUNTY,MONTVILLE,CONNECTICUT
3223,GRAFTON COUNTY,ASHLAND,NEW HAMPSHIRE
3224,BENTON COUNTY,BENTON,MISSISSIPPI
3225,LITCHFIELD COUNTY,HARWINTON,CONNECTICUT
3226,NEW LONDON COUNTY,COLCHESTER,CONNECTICUT
3227,GIBSON COUNTY,GIBSON,INDIANA
3228,COOS COUNTY,AT. & GIL. ACADEMY GRANT,NEW HAMPSHIRE
3229,ATCHISON COUNTY,ATCHISON,KANSAS
3230,RINGGOLD COUNTY,RINGGOLD,IOWA
3231,ROCKINGHAM COUNTY,ATKINSON,NEW HAMPSHIRE
3232,DECATUR COUNTY,DECATUR,GEORGIA
3233,FULTON COUNTY,FULTON,INDIANA
3234,ROCKINGHAM COUNTY,AUBURN,NEW HAMPSHIRE
3235,PAULDING COUNTY,PAULDING,GEORGIA
3236,AMADOR COUNTY,AMADOR,CALIFORNIA
3237,FAYETTE COUNTY,FAYETTE,ILLINOIS
3238,COMANCHE COUNTY,COMANCHE,KANSAS
3239,HARTFORD COUNTY,AVON,CONNECTICUT
3240,COFFEY COUNTY,COFFEY,KANSAS
3241,ATKINSON COUNTY,ATKINSON,GEORGIA
3248,WHITE COUNTY,WHITE,INDIANA
3249,GRAFTON COUNTY,MONROE,NEW HAMPSHIRE
3250,CLARK COUNTY,CLARK,INDIANA
3251,TIPPECANOE COUNTY,TIPPECANOE,INDIANA
3252,JEFFERSON COUNTY,JEFFERSON,IOWA
3253,RUSSELL COUNTY,RUSSELL,KANSAS
3254,HURON COUNTY,HURON,OHIO
3255,BLECKLEY COUNTY,BLECKLEY,GEORGIA
3256,GORDON COUNTY,GORDON,GEORGIA
3257,LAKE COUNTY,LAKE,MINNESOTA
3258,CLEVELAND COUNTY,CLEVELAND,NORTH CAROLINA
3259,SEWARD COUNTY,SEWARD,KANSAS
3260,KEMPER COUNTY,KEMPER,MISSISSIPPI
3261,STRAFFORD COUNTY,FARMINGTON,NEW HAMPSHIRE
3262,FREMONT COUNTY,FREMONT,IOWA
3263,MIDDLESEX COUNTY,MIDDLETOWN,CONNECTICUT
3264,DICKINSON COUNTY,DICKINSON,MICHIGAN
3265,HARALSON COUNTY,HARALSON,GEORGIA
3266,NEW LONDON COUNTY,BOZRAH,CONNECTICUT
3267,NEW LONDON COUNTY,LEBANON,CONNECTICUT
3268,WINDHAM COUNTY,SCOTLAND,CONNECTICUT
3269,ANDERSON COUNTY,ANDERSON,KANSAS
3270,PUTNAM COUNTY,PUTNAM,OHIO
3271,LEE COUNTY,LEE,GEORGIA
3272,WORCESTER COUNTY,WORCESTER COUNTY,MARYLAND
3273,UNICOI COUNTY,UNICOI,TENNESSEE
3274,CHESHIRE COUNTY,FITZWILLIAM,NEW HAMPSHIRE
3275,HILLSBOROUGH COUNTY,MONT VERNON,NEW HAMPSHIRE
3276,YALOBUSHA COUNTY,YALOBUSHA,MISSISSIPPI
3277,NEW HAVEN COUNTY,NORTH HAVEN,CONNECTICUT
3278,CHESHIRE COUNTY,ROXBURY,NEW HAMPSHIRE
3279,LITCHFIELD COUNTY,ROXBURY,CONNECTICUT
3280,BARTHOLOMEW COUNTY,BARTHOLOMEW,INDIANA
3281,BERRIEN COUNTY,BERRIEN,MICHIGAN
3282,PICKETT COUNTY,PICKETT,TENNESSEE
3283,FRANKLIN COUNTY,FRANKLIN,GEORGIA
3284,GRAFTON COUNTY,RUMNEY,NEW HAMPSHIRE
3285,TALBOT COUNTY,TALBOT,GEORGIA
3286,LUCAS COUNTY,LUCAS,IOWA
3287,ROCKINGHAM COUNTY,RYE,NEW HAMPSHIRE
3288,GOLDEN VALLEY COUNTY,GOLDEN VALLEY,MONTANA
3291,LOUISA COUNTY,LOUISA,IOWA
3292,QUITMAN COUNTY,QUITMAN,GEORGIA
3293,LITCHFIELD COUNTY,MORRIS,CONNECTICUT
3294,FLOYD COUNTY,FLOYD,IOWA
3298,CUSTER COUNTY,CUSTER,MONTANA
3299,TAMA COUNTY,TAMA,IOWA
3300,STEVENS COUNTY,STEVENS,KANSAS
3301,WHITE COUNTY,WHITE,GEORGIA
3302,CARROLL COUNTY,MOULTONBOROUGH,NEW HAMPSHIRE
3303,PULASKI COUNTY,PULASKI,ILLINOIS
3304,LINN COUNTY,LINN,KANSAS
3305,WILKINSON COUNTY,WILKINSON,MISSISSIPPI
3306,CHOUTEAU COUNTY,CHOUTEAU,MONTANA
3307,GLADWIN COUNTY,GLADWIN,MICHIGAN
3308,CATOOSA COUNTY,CATOOSA,GEORGIA
3309,PEACH COUNTY,PEACH,GEORGIA
3310,MITCHELL COUNTY,MITCHELL,GEORGIA
3311,JENKINS COUNTY,JENKINS,GEORGIA
3312,GOVE COUNTY,GOVE,KANSAS
3313,NEW HANOVER COUNTY,NEW HANOVER,NORTH CAROLINA
3314,ROCKINGHAM COUNTY,SALEM,NEW HAMPSHIRE
3315,UPSON COUNTY,UPSON,GEORGIA
3316,NEW LONDON COUNTY,SPRAGUE,CONNECTICUT
3317,CARIBOU COUNTY,CARIBOU,IDAHO
3318,HILLSBOROUGH COUNTY,FRANCESTOWN,NEW HAMPSHIRE
3319,GRAFTON COUNTY,FRANCONIA,NEW HAMPSHIRE
3320,FAIRFIELD COUNTY,BETHEL,CONNECTICUT
3321,NEW LONDON COUNTY,SALEM,CONNECTICUT
3322,LITCHFIELD COUNTY,LITCHFIELD,CONNECTICUT
3323,MERRIMACK COUNTY,SALISBURY,NEW HAMPSHIRE
3324,MONROE COUNTY,MONROE,INDIANA
3325,CHAUTAUQUA COUNTY,CHAUTAUQUA,KANSAS
3326,LITCHFIELD COUNTY,BARKHAMSTED,CONNECTICUT
3327,FAIRFIELD COUNTY,EASTON,CONNECTICUT
3328,BELKNAP COUNTY,SANBORNTON,NEW HAMPSHIRE
3329,O'BRIEN COUNTY,O'BRIEN,IOWA
3330,FLOYD COUNTY,FLOYD,INDIANA
3331,COSHOCTON COUNTY,COSHOCTON,OHIO
3332,ROCKINGHAM COUNTY,SANDOWN,NEW HAMPSHIRE
3333,JACKSON COUNTY,JACKSON,MICHIGAN
3334,BELKNAP COUNTY,BARNSTEAD,NEW HAMPSHIRE
3335,CARROLL COUNTY,SANDWICH,NEW HAMPSHIRE
3336,STRAFFORD COUNTY,BARRINGTON,NEW HAMPSHIRE
3337,CARROLL COUNTY,BARTLETT,NEW HAMPSHIRE
3338,WABASH COUNTY,WABASH,ILLINOIS
3339,FAIRFIELD COUNTY,STRATFORD,CONNECTICUT
3340,NEW LONDON COUNTY,FRANKLIN,CONNECTICUT
3341,EDWARDS COUNTY,EDWARDS,KANSAS
3342,TREGO COUNTY,TREGO,KANSAS
3343,LITCHFIELD COUNTY,NEW MILLFORD,CONNECTICUT
3344,COOS COUNTY,SARGENT'S PURCHASE,NEW HAMPSHIRE
3345,SEARCY COUNTY,SEARCY COUNTY,ARKANSAS
3346,HENRY COUNTY,HENRY,IOWA
3347,APPANOOSE COUNTY,APPANOOSE,IOWA
3348,HASKELL COUNTY,HASKELL,KANSAS
3349,FAIRFIELD COUNTY,WESTPORT,CONNECTICUT
3350,GRAFTON COUNTY,BATH,NEW HAMPSHIRE
3351,CARROLL COUNTY,FREEDOM,NEW HAMPSHIRE
3352,JEFFERSON COUNTY,JEFFERSON,MISSISSIPPI
3353,FAIRFIELD COUNTY,NEW CANAAN,CONNECTICUT
3354,KIOWA COUNTY,KIOWA,KANSAS
3355,HARTFORD COUNTY,FARMINGTON,CONNECTICUT
3356,WINDHAM COUNTY,PUTNAM,CONNECTICUT
3357,MUSCATINE COUNTY,MUSCATINE,IOWA
3358,BRANTLEY COUNTY,BRANTLEY,GEORGIA
3359,MIDDLESEX COUNTY,EAST HADDAM,CONNECTICUT
3360,NEW LONDON COUNTY,NEW LONDON,CONNECTICUT
3361,CHESHIRE COUNTY,NELSON,NEW HAMPSHIRE
3362,WOODSON COUNTY,WOODSON,KANSAS
3363,HILLSBOROUGH COUNTY,NEW BOSTON,NEW HAMPSHIRE
3364,ROCKINGHAM COUNTY,NEW CASTLE,NEW HAMPSHIRE
3365,STRAFFORD COUNTY,NEW DURHAM,NEW HAMPSHIRE
3366,BELKNAP COUNTY,NEW HAMPTON,NEW HAMPSHIRE
3367,LITCHFIELD COUNTY,NEW HARTFORD,CONNECTICUT
3368,HILLSBOROUGH COUNTY,NEW IPSWICH,NEW HAMPSHIRE
3369,FAIRFIELD COUNTY,GREENWICH,CONNECTICUT
3370,MERRIMACK COUNTY,NEW LONDON,NEW HAMPSHIRE
3371,NEW LONDON COUNTY,NORTH STONINGTON,CONNECTICUT
3372,MERRIMACK COUNTY,NEWBURY,NEW HAMPSHIRE
3373,ROCKINGHAM COUNTY,NEWFIELDS,NEW HAMPSHIRE
3374,ROCKINGHAM COUNTY,NEWINGTON,NEW HAMPSHIRE
3375,SCREVEN COUNTY,SCREVEN,GEORGIA
3376,ROCKINGHAM COUNTY,NEWMARKET,NEW HAMPSHIRE
3377,SULLIVAN COUNTY,NEWPORT,NEW HAMPSHIRE
3378,JOHNSON COUNTY,JOHNSON,IOWA
3379,ROCKINGHAM COUNTY,NEWTON,NEW HAMPSHIRE
3380,ROCKINGHAM COUNTY,FREMONT,NEW HAMPSHIRE
3381,BLAINE COUNTY,BLAINE,MONTANA
3382,MONROE COUNTY,MONROE,IOWA
3383,ROCKINGHAM COUNTY,SEABROOK,NEW HAMPSHIRE
3384,WINDHAM COUNTY,KILLINGLY,CONNECTICUT
3385,COOS COUNTY,BEAN'S GRANT,NEW HAMPSHIRE
3386,COOS COUNTY,BEAN'S PURCHASE,NEW HAMPSHIRE
3387,COOS COUNTY,SECOND COLLEGE GRANT,NEW HAMPSHIRE
3388,FINNEY COUNTY,FINNEY,KANSAS
3389,SCOTT COUNTY,SCOTT,MISSISSIPPI
3390,STEPHENS COUNTY,STEPHENS,GEORGIA
3391,MARION COUNTY,MARION,GEORGIA
3392,LITCHFIELD COUNTY,WOODBURY,CONNECTICUT
3394,OGLETHORPE COUNTY,OGLETHORPE,GEORGIA
3395,HILLSBOROUGH COUNTY,BEDFORD,NEW HAMPSHIRE
3396,HILLSBOROUGH COUNTY,SHARON,NEW HAMPSHIRE
3397,TALIAFERRO COUNTY,TALIAFERRO,GEORGIA
3398,WALLACE COUNTY,WALLACE,KANSAS
3399,LITCHFIELD COUNTY,SHARON,CONNECTICUT
3400,CLAY COUNTY,CLAY,NORTH CAROLINA
3401,COOS COUNTY,SHELBURNE,NEW HAMPSHIRE
3402,CALHOUN COUNTY,CALHOUN,ILLINOIS
3403,NEW HAVEN COUNTY,MIDDLEBURY,CONNECTICUT
3404,TOLLAND COUNTY,VERNON,CONNECTICUT
3405,CALHOUN COUNTY,CALHOUN,IOWA
3406,PASSAIC COUNTY,PASSAIC,NEW JERSEY
3407,ROCKINGHAM COUNTY,NORTH HAMPTON,NEW HAMPSHIRE
3408,BELKNAP COUNTY,BELMONT,NEW HAMPSHIRE
3409,TOLLAND COUNTY,STAFFORD,CONNECTICUT
3410,CHEYENNE COUNTY,CHEYENNE,KANSAS
3411,HILLSBOROUGH COUNTY,BENNINGTON,NEW HAMPSHIRE
3412,HART COUNTY,HART,GEORGIA
3413,GRAFTON COUNTY,BENTON,NEW HAMPSHIRE
3414,DAVIS COUNTY,DAVIS,IOWA
3415,MERRIMACK COUNTY,NORTHFIELD,NEW HAMPSHIRE
3416,GREENE COUNTY,GREENE,GEORGIA
3417,COOS COUNTY,BERLIN,NEW HAMPSHIRE
3418,LANIER COUNTY,LANIER,GEORGIA
3419,COOS COUNTY,NORTHUMBERLAND,NEW HAMPSHIRE
3420,ROCKINGHAM COUNTY,NORTHWOOD,NEW HAMPSHIRE
